,ResponseId,statement_1_applies,statement_2_applies,statement_3_applies,statement_4_applies,statement_5_applies,statement_6_applies,statement_7_applies,statement_8_applies,statement_9_applies,statement_10_applies
1565,R_5P6ZwDjIMGeik4O,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,R_5pGL15U1M19XCpe,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1567,R_5pGL15U1M19XCpe,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,R_5PgxvRHprcxxaSz,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1569,R_5PgxvRHprcxxaSz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,R_5PhZDmtaVARDw54,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,R_5PhZDmtaVARDw54,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,R_5pn5Z88MonbsANz,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1573,R_5pn5Z88MonbsANz,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,R_5pnysxgXdfRdoud,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,R_5pnysxgXdfRdoud,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1576,R_5pSgIbqQJGZZNsd,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,R_5pSgIbqQJGZZNsd,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1578,R_5pYEpsVuYZJjC2f,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1579,R_5pYEpsVuYZJjC2f,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1580,R_5QdxhLHY0CSdws1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,R_5QdxhLHY0CSdws1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,R_5QFLqSxRVlUsntC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1583,R_5QFLqSxRVlUsntC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1584,R_5qjPi2ZQSM7lebC,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,R_5qjPi2ZQSM7lebC,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1586,R_5qjZyTkvxkB1uiC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1587,R_5qjZyTkvxkB1uiC,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1588,R_5qm1v6CDcrhJgiC,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,R_5qm1v6CDcrhJgiC,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,R_5qWoPonJXz4C8aT,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,R_5qWoPonJXz4C8aT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,R_5qybv5TF9FiJboJ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,R_5qybv5TF9FiJboJ,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1594,R_5qyiTaq8IQ3or90,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,R_5qyiTaq8IQ3or90,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,R_5qyRkMgVjPmYFuW,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1597,R_5qyRkMgVjPmYFuW,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,R_5RarssMC1wtVkQV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,R_5RarssMC1wtVkQV,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1600,R_5RhAKqeCYel7JD3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1601,R_5RhAKqeCYel7JD3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1602,R_5riJ5yOcOisX3KF,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1603,R_5riJ5yOcOisX3KF,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,R_5RMsg8A617wpkHL,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1605,R_5RMsg8A617wpkHL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,R_5rMvxD9jC7aHd5z,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1607,R_5rMvxD9jC7aHd5z,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1608,R_5rTvW4DWasmM6fp,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1609,R_5rTvW4DWasmM6fp,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,R_5rvjJn0iDTIr9kg,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1611,R_5rvjJn0iDTIr9kg,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1612,R_5s4f4medygE5MVE,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1613,R_5s4f4medygE5MVE,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1614,R_5S8grAlTPkhb6nC,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1615,R_5S8grAlTPkhb6nC,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1616,R_5s9ZxepH1I3q8fv,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,R_5s9ZxepH1I3q8fv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1618,R_5Sb6uHzDYXzCmkN,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,R_5Sb6uHzDYXzCmkN,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1620,R_5SDjako04s48u8C,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1621,R_5SDjako04s48u8C,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1622,R_5Se0LkH1kLgR59L,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,R_5Se0LkH1kLgR59L,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1624,R_5SiCnwc9h72fOmU,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1625,R_5SiCnwc9h72fOmU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1626,R_5stbfUV82bX7KxP,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,R_5stbfUV82bX7KxP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,R_5szGvEWTh4v4idJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1629,R_5szGvEWTh4v4idJ,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1630,R_5tlLQmyBMigAQDv,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,R_5tlLQmyBMigAQDv,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,R_5TUdEAqIqnrKQJl,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,R_5TUdEAqIqnrKQJl,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,R_5uwgO5J7cz6bvO4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,R_5uwgO5J7cz6bvO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1636,R_5Vg1RTFzWLwqyvD,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1637,R_5Vg1RTFzWLwqyvD,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1638,R_5VlrkOgTCCjH342,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,R_5VlrkOgTCCjH342,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1640,R_5VrNmfkPn9cc386,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,R_5VrNmfkPn9cc386,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,R_5WC6poOJkNC9h3b,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1643,R_5WC6poOJkNC9h3b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1644,R_5woXTFkFJxUuaxz,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,R_5woXTFkFJxUuaxz,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1646,R_5wPmoPW31G8vj0J,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,R_5wPmoPW31G8vj0J,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,R_5wyRnjSqSaWC9V1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1649,R_5wyRnjSqSaWC9V1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1650,R_5XwSgCiV7XWoPsJ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,R_5XwSgCiV7XWoPsJ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,R_5yeh42FXbqUlkGJ,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1653,R_5yeh42FXbqUlkGJ,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1654,R_5YlY4o8jiBd9MYV,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1655,R_5YlY4o8jiBd9MYV,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,R_5zBHqTaTluOsjJg,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1657,R_5zBHqTaTluOsjJg,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,R_5zjOcDbuVLD5v9L,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1659,R_5zjOcDbuVLD5v9L,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,R_5zpCE70s7Y5CEDo,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1661,R_5zpCE70s7Y5CEDo,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1662,R_5zqZ57T7Yo17Qjq,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1663,R_5zqZ57T7Yo17Qjq,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1664,R_5ZRARaGiMEwI9Mt,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,R_5ZRARaGiMEwI9Mt,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1666,R_5ZTaYHHuqZDA3hD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1667,R_5ZTaYHHuqZDA3hD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1668,R_5zVfKJzugtfbTGu,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,R_5zVfKJzugtfbTGu,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1670,R_60oXiJOQDo9sbv9,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,R_60oXiJOQDo9sbv9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,R_60r3WOmqLTcYflB,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,R_60r3WOmqLTcYflB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1674,R_611blFId46tMa9s,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,R_611blFId46tMa9s,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1676,R_614Y90sYB7VIE9z,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,R_614Y90sYB7VIE9z,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,R_617LLyCR6nixFBY,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1679,R_617LLyCR6nixFBY,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,R_617ra3R8dSGoMOR,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,R_617ra3R8dSGoMOR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1682,R_61BQr9R5ksu4xhv,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1683,R_61BQr9R5ksu4xhv,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1684,R_61vy8ZHtmQWtGn7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1685,R_61vy8ZHtmQWtGn7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1686,R_620bohpImsneNGd,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,R_620bohpImsneNGd,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1688,R_62geGoAYVEcsVPz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,R_62geGoAYVEcsVPz,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1690,R_62QjEuyQw2YcxZw,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1691,R_62QjEuyQw2YcxZw,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1692,R_633VDrK559s1l7z,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,R_633VDrK559s1l7z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,R_637TRsJwkQoofoR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1695,R_637TRsJwkQoofoR,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1696,R_64frEyDErEfcHiF,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1697,R_64frEyDErEfcHiF,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1698,R_65lYlpnK44HABMZ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1699,R_65lYlpnK44HABMZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1700,R_65VVoA0CSF8UtNf,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1701,R_65VVoA0CSF8UtNf,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1702,R_66EeR0sdURexW3D,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1703,R_66EeR0sdURexW3D,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1704,R_66Q43aNWk3KLLbj,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,R_66Q43aNWk3KLLbj,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1706,R_675zdf2UmtOpX9L,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1707,R_675zdf2UmtOpX9L,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1708,R_67j7Lv0At0IWZL4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,R_67j7Lv0At0IWZL4,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1710,R_69PmlODaR8yyJqN,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1711,R_69PmlODaR8yyJqN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1712,R_6aaxRPE2n2GTcJ3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1713,R_6aaxRPE2n2GTcJ3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,R_6aeluD8pIAhnL9D,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,R_6aeluD8pIAhnL9D,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1716,R_6AMcTl4LRcp6jIn,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,R_6AMcTl4LRcp6jIn,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1718,R_6aRFIwLGPugkPP4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,R_6aRFIwLGPugkPP4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1720,R_6AUaPacH8c1rNzb,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1721,R_6AUaPacH8c1rNzb,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1722,R_6AZs20L0KDHkdZy,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1723,R_6AZs20L0KDHkdZy,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1724,R_6b0L2V9FBDWZyn9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1725,R_6b0L2V9FBDWZyn9,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,R_6bWCIH62LwiauXv,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1727,R_6bWCIH62LwiauXv,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1728,R_6C2RRpEhp4cfgyz,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1729,R_6C2RRpEhp4cfgyz,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1730,R_6c2wzRQr2xmyjV6,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1731,R_6c2wzRQr2xmyjV6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,R_6c7BYK9OspNnqoh,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,R_6c7BYK9OspNnqoh,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,R_6Cv3Bp335b4ic8E,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,R_6Cv3Bp335b4ic8E,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1736,R_6cYqx8GjqyFXwqZ,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,R_6cYqx8GjqyFXwqZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1738,R_6D0SHGzpO9epYsR,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1739,R_6D0SHGzpO9epYsR,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1740,R_6D1lSO7Agtz3Pm2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,R_6D1lSO7Agtz3Pm2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1742,R_6D1tw6ugAdGcZwJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1743,R_6D1tw6ugAdGcZwJ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1744,R_6dbtmLQfaKxfgVn,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1745,R_6dbtmLQfaKxfgVn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1746,R_6dgSqvnYinCrb9g,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,R_6dgSqvnYinCrb9g,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,R_6dkwDlw4MS72WRz,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1749,R_6dkwDlw4MS72WRz,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1750,R_6DMItmaScrRlUou,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1751,R_6DMItmaScrRlUou,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1752,R_6Dq0jZjTqvNlXw3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1753,R_6Dq0jZjTqvNlXw3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1754,R_6EjhXFaR5PMAcgx,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,R_6EjhXFaR5PMAcgx,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1756,R_6EXuMBjmtlN288s,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1757,R_6EXuMBjmtlN288s,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1758,R_6EybPk6QNEWkAM1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1759,R_6EybPk6QNEWkAM1,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1760,R_6EyEQn0Xs7Ku71Q,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,R_6EyEQn0Xs7Ku71Q,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,R_6eyHk7efhk9FkzU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1763,R_6eyHk7efhk9FkzU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1764,R_6F36cYzcaOIoL61,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,R_6F36cYzcaOIoL61,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1766,R_6f6DUnJFBkSap0o,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,R_6f6DUnJFBkSap0o,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,R_6f7xLD0Uj3WBGc1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1769,R_6f7xLD0Uj3WBGc1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1770,R_6fcIvDpUDe2kfuT,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,R_6fcIvDpUDe2kfuT,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,R_6FCJW4uMTqsoc23,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,R_6FCJW4uMTqsoc23,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,R_6flLgHB1Wp7Ws7y,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1775,R_6flLgHB1Wp7Ws7y,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1776,R_6FODzrkLeo207Kx,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,R_6FODzrkLeo207Kx,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,R_6G2QYqbMl1ZwPDy,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1779,R_6G2QYqbMl1ZwPDy,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,R_6g7bog3oyrC1QL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1781,R_6g7bog3oyrC1QL1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,R_6gFN8DlGkQY5d84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,R_6gFN8DlGkQY5d84,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,R_6gMCq8GZoGnoY64,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1785,R_6gMCq8GZoGnoY64,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1786,R_6GqS1rbiFbRy2oe,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1787,R_6GqS1rbiFbRy2oe,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,R_6HDtZS6Tqs2zafL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1789,R_6HDtZS6Tqs2zafL,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1790,R_6hfRatlWXlHeYU5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,R_6hfRatlWXlHeYU5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1792,R_6Hk4iJhxQ7dcZZz,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1793,R_6Hk4iJhxQ7dcZZz,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,R_6horv7ka0BOUltC,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1795,R_6horv7ka0BOUltC,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
